attendance_id,employee_id,attendance_month,month_start_date,working_days,days_present,days_absent,annual_leave_days,sick_leave_days,unpaid_leave_days,other_leave_days,total_leave_days,late_arrivals,early_departures,overtime_hours,attendance_rate_pct
ATT-003389,EMP-0053,2025-09,1/9/2025,21,16,1,4,0,0,0,4,0,0,4.5,76.19
ATT-003390,EMP-0055,2025-09,1/9/2025,21,20,0,0,1,0,0,1,0,2,0,95.24
ATT-003391,EMP-0057,2025-09,1/9/2025,21,18,0,0,0,3,0,3,0,0,0,85.71
ATT-003392,EMP-0058,2025-09,1/9/2025,21,19,0,0,2,0,0,2,0,4,0,90.48
ATT-003393,EMP-0059,2025-09,1/9/2025,21,20,0,0,1,0,0,1,3,0,0,95.24
ATT-003394,EMP-0060,2025-09,1/9/2025,21,21,0,0,0,0,0,0,0,0,19,100
ATT-003395,EMP-0061,2025-09,1/9/2025,21,21,0,0,0,0,0,0,0,2,19,100
ATT-003396,EMP-0062,2025-09,1/9/2025,21,21,0,0,0,0,0,0,4,0,0,100
ATT-003397,EMP-0063,2025-09,1/9/2025,21,14,1,6,0,0,0,6,1,0,19,66.67
ATT-003398,EMP-0064,2025-09,1/9/2025,21,17,0,4,0,0,0,4,1,0,24,80.95
ATT-003399,EMP-0065,2025-09,1/9/2025,21,21,0,0,0,0,0,0,0,4,0,100
ATT-003400,EMP-0066,2025-09,1/9/2025,21,21,0,0,0,0,0,0,0,0,22,100
ATT-003401,EMP-0067,2025-09,1/9/2025,21,21,0,0,0,0,0,0,6,0,6.5,100
ATT-003402,EMP-0068,2025-09,1/9/2025,21,21,0,0,0,0,0,0,0,4,14.5,100
ATT-003403,EMP-0069,2025-09,1/9/2025,21,21,0,0,0,0,0,0,1,0,0,100
ATT-003404,EMP-0070,2025-09,1/9/2025,21,21,0,0,0,0,0,0,0,0,15.5,100
ATT-003405,EMP-0071,2025-09,1/9/2025,21,21,0,0,0,0,0,0,4,0,0,100
ATT-003406,EMP-0072,2025-09,1/9/2025,21,21,0,0,0,0,0,0,6,0,0,100
ATT-003407,EMP-0073,2025-09,1/9/2025,21,21,0,0,0,0,0,0,0,0,0,100
ATT-003408,EMP-0074,2025-09,1/9/2025,21,21,0,0,0,0,0,0,6,0,0,100
ATT-003409,EMP-0077,2025-09,1/9/2025,21,21,0,0,0,0,0,0,0,4,0,100
ATT-003410,EMP-0079,2025-09,1/9/2025,21,21,0,0,0,0,0,0,0,0,21,100
ATT-003411,EMP-0080,2025-09,1/9/2025,21,20,1,0,0,0,0,0,0,0,0,95.24
ATT-003412,EMP-0081,2025-09,1/9/2025,21,20,0,0,1,0,0,1,6,0,0,95.24
ATT-003413,EMP-0082,2025-09,1/9/2025,21,17,0,4,0,0,0,4,2,0,0,80.95
ATT-003414,EMP-0083,2025-09,1/9/2025,21,21,0,0,0,0,0,0,0,0,0,100
ATT-003415,EMP-0084,2025-09,1/9/2025,21,13,0,8,0,0,0,8,0,0,0,61.9
ATT-003416,EMP-0086,2025-09,1/9/2025,21,21,0,0,0,0,0,0,5,0,0,100
ATT-003417,EMP-0087,2025-09,1/9/2025,21,21,0,0,0,0,0,0,0,0,0,100
ATT-003418,EMP-0088,2025-09,1/9/2025,21,21,0,0,0,0,0,0,0,0,0,100
ATT-003419,EMP-0089,2025-09,1/9/2025,21,21,0,0,0,0,0,0,0,0,0,100
ATT-003420,EMP-0091,2025-09,1/9/2025,21,21,0,0,0,0,0,0,3,0,0,100
ATT-003421,EMP-0092,2025-09,1/9/2025,21,21,0,0,0,0,0,0,0,0,0,100
ATT-003422,EMP-0093,2025-09,1/9/2025,21,21,0,0,0,0,0,0,4,0,0,100
ATT-003423,EMP-0095,2025-09,1/9/2025,21,18,0,0,0,0,3,3,0,0,0,85.71
ATT-003424,EMP-0097,2025-09,1/9/2025,21,20,0,0,1,0,0,1,0,0,7.5,95.24
ATT-003425,EMP-0098,2025-09,1/9/2025,21,21,0,0,0,0,0,0,0,2,0,100
ATT-003426,EMP-0099,2025-09,1/9/2025,21,21,0,0,0,0,0,0,6,0,22.5,100
ATT-003427,EMP-0100,2025-09,1/9/2025,21,21,0,0,0,0,0,0,0,0,0,100
ATT-003428,EMP-0102,2025-09,1/9/2025,21,19,2,0,0,0,0,0,6,1,6.5,90.48
ATT-003429,EMP-0103,2025-09,1/9/2025,21,21,0,0,0,0,0,0,0,0,0,100
ATT-003430,EMP-0104,2025-09,1/9/2025,21,21,0,0,0,0,0,0,0,4,6,100
ATT-003431,EMP-0105,2025-09,1/9/2025,21,13,0,8,0,0,0,8,2,2,0,61.9
ATT-003432,EMP-0106,2025-09,1/9/2025,21,15,0,6,0,0,0,6,0,0,0,71.43
ATT-003433,EMP-0107,2025-09,1/9/2025,21,21,0,0,0,0,0,0,2,1,0,100
ATT-003434,EMP-0108,2025-09,1/9/2025,21,21,0,0,0,0,0,0,2,0,18.5,100
ATT-003435,EMP-0112,2025-09,1/9/2025,21,21,0,0,0,0,0,0,0,0,23,100
ATT-003436,EMP-0113,2025-09,1/9/2025,21,19,0,2,0,0,0,2,1,0,0,90.48
ATT-003437,EMP-0114,2025-09,1/9/2025,21,20,0,1,0,0,0,1,4,0,0,95.24
ATT-003438,EMP-0116,2025-09,1/9/2025,21,21,0,0,0,0,0,0,1,0,0,100
ATT-003439,EMP-0117,2025-09,1/9/2025,21,20,1,0,0,0,0,0,0,2,0,95.24
ATT-003440,EMP-0118,2025-09,1/9/2025,21,20,0,1,0,0,0,1,6,0,2,95.24
ATT-003441,EMP-0119,2025-09,1/9/2025,21,14,0,6,1,0,0,7,4,0,17,66.67
ATT-003442,EMP-0120,2025-09,1/9/2025,21,21,0,0,0,0,0,0,5,0,16,100
ATT-003443,EMP-0121,2025-09,1/9/2025,21,10,0,10,1,0,0,11,0,0,0,47.62
ATT-003444,EMP-0122,2025-09,1/9/2025,21,21,0,0,0,0,0,0,0,0,0,100
ATT-003445,EMP-0123,2025-09,1/9/2025,21,21,0,0,0,0,0,0,5,0,0,100
ATT-003446,EMP-0124,2025-09,1/9/2025,21,21,0,0,0,0,0,0,2,0,0,100
ATT-003447,EMP-0126,2025-09,1/9/2025,21,21,0,0,0,0,0,0,5,0,0,100
ATT-003448,EMP-0127,2025-09,1/9/2025,21,21,0,0,0,0,0,0,1,0,0,100
ATT-003449,EMP-0129,2025-09,1/9/2025,21,21,0,0,0,0,0,0,3,0,0,100
ATT-003450,EMP-0130,2025-09,1/9/2025,21,20,1,0,0,0,0,0,2,0,21.5,95.24
ATT-003451,EMP-0131,2025-09,1/9/2025,21,21,0,0,0,0,0,0,0,0,0,100
ATT-003452,EMP-0132,2025-09,1/9/2025,21,18,0,0,0,0,3,3,1,1,10,85.71
ATT-003453,EMP-0133,2025-09,1/9/2025,21,20,1,0,0,0,0,0,0,0,13,95.24
ATT-003454,EMP-0134,2025-09,1/9/2025,21,16,0,5,0,0,0,5,0,0,25,76.19
ATT-003455,EMP-0135,2025-09,1/9/2025,21,12,2,7,0,0,0,7,0,0,0,57.14
ATT-003456,EMP-0136,2025-09,1/9/2025,21,21,0,0,0,0,0,0,1,0,17,100
ATT-003457,EMP-0137,2025-09,1/9/2025,21,21,0,0,0,0,0,0,0,1,0,100
ATT-003458,EMP-0138,2025-09,1/9/2025,21,12,0,6,3,0,0,9,0,0,0,57.14
ATT-003459,EMP-0140,2025-09,1/9/2025,21,21,0,0,0,0,0,0,4,0,13.5,100
ATT-003460,EMP-0141,2025-09,1/9/2025,21,12,0,6,3,0,0,9,2,0,0,57.14
ATT-003461,EMP-0142,2025-09,1/9/2025,21,21,0,0,0,0,0,0,0,1,17,100
ATT-003462,EMP-0145,2025-09,1/9/2025,21,21,0,0,0,0,0,0,0,1,12.5,100
ATT-003463,EMP-0146,2025-09,1/9/2025,21,21,0,0,0,0,0,0,0,0,0,100
ATT-003464,EMP-0148,2025-09,1/9/2025,21,21,0,0,0,0,0,0,6,0,18,100
ATT-003465,EMP-0149,2025-09,1/9/2025,21,18,0,0,3,0,0,3,0,1,0,85.71
ATT-003466,EMP-0150,2025-09,1/9/2025,21,21,0,0,0,0,0,0,0,0,0,100
ATT-003467,EMP-0151,2025-09,1/9/2025,21,21,0,0,0,0,0,0,0,0,0,100
ATT-003468,EMP-0152,2025-09,1/9/2025,21,21,0,0,0,0,0,0,1,0,21,100
ATT-003469,EMP-0153,2025-09,1/9/2025,21,15,0,6,0,0,0,6,0,0,0,71.43
ATT-003470,EMP-0155,2025-09,1/9/2025,21,21,0,0,0,0,0,0,0,0,0,100
ATT-003471,EMP-0157,2025-09,1/9/2025,21,21,0,0,0,0,0,0,5,0,0,100
ATT-003472,EMP-0158,2025-09,1/9/2025,21,17,0,4,0,0,0,4,0,0,0,80.95
ATT-003473,EMP-0159,2025-09,1/9/2025,21,21,0,0,0,0,0,0,0,0,0,100
ATT-003474,EMP-0160,2025-09,1/9/2025,21,15,0,6,0,0,0,6,0,4,0,71.43
ATT-003475,EMP-0161,2025-09,1/9/2025,21,18,0,0,0,0,3,3,0,0,0,85.71
ATT-003476,EMP-0162,2025-09,1/9/2025,21,21,0,0,0,0,0,0,0,0,22.5,100
ATT-003477,EMP-0163,2025-09,1/9/2025,21,21,0,0,0,0,0,0,0,0,14,100
ATT-003478,EMP-0164,2025-09,1/9/2025,21,19,2,0,0,0,0,0,3,0,0,90.48
ATT-003479,EMP-0165,2025-09,1/9/2025,21,21,0,0,0,0,0,0,0,0,0,100
ATT-003480,EMP-0167,2025-09,1/9/2025,21,21,0,0,0,0,0,0,0,0,0,100
ATT-003481,EMP-0168,2025-09,1/9/2025,21,18,0,3,0,0,0,3,3,0,14.5,85.71
ATT-003482,EMP-0169,2025-09,1/9/2025,21,21,0,0,0,0,0,0,0,0,22.5,100
ATT-003483,EMP-0170,2025-09,1/9/2025,21,19,0,0,2,0,0,2,0,0,0,90.48
ATT-003484,EMP-0171,2025-09,1/9/2025,21,21,0,0,0,0,0,0,0,0,12,100
ATT-003485,EMP-0172,2025-09,1/9/2025,21,21,0,0,0,0,0,0,0,0,0,100
ATT-003486,EMP-0173,2025-09,1/9/2025,21,13,2,6,0,0,0,6,3,0,10.5,61.9
ATT-003487,EMP-0174,2025-09,1/9/2025,21,17,0,4,0,0,0,4,0,4,0,80.95
ATT-003488,EMP-0175,2025-09,1/9/2025,21,19,1,0,1,0,0,1,0,0,0,90.48
ATT-003489,EMP-0176,2025-09,1/9/2025,21,18,0,0,3,0,0,3,0,0,0,85.71
ATT-003490,EMP-0177,2025-09,1/9/2025,21,11,0,10,0,0,0,10,5,0,0,52.38
ATT-003491,EMP-0178,2025-09,1/9/2025,21,11,0,10,0,0,0,10,6,1,0,52.38
ATT-003492,EMP-0179,2025-09,1/9/2025,21,20,0,1,0,0,0,1,0,0,0,95.24
ATT-003493,EMP-0180,2025-09,1/9/2025,21,21,0,0,0,0,0,0,4,0,0,100
ATT-003494,EMP-0181,2025-09,1/9/2025,21,19,0,0,2,0,0,2,0,0,0,90.48
ATT-003495,EMP-0182,2025-09,1/9/2025,21,21,0,0,0,0,0,0,0,0,0,100
ATT-003496,EMP-0183,2025-09,1/9/2025,21,21,0,0,0,0,0,0,0,0,22.5,100
ATT-003497,EMP-0184,2025-09,1/9/2025,21,21,0,0,0,0,0,0,0,0,0,100
ATT-003498,EMP-0186,2025-09,1/9/2025,21,21,0,0,0,0,0,0,0,0,21.5,100
ATT-003499,EMP-0187,2025-09,1/9/2025,21,21,0,0,0,0,0,0,0,0,0,100
ATT-003500,EMP-0188,2025-09,1/9/2025,21,21,0,0,0,0,0,0,0,0,0,100
ATT-003501,EMP-0189,2025-09,1/9/2025,21,21,0,0,0,0,0,0,0,0,15,100
ATT-003502,EMP-0190,2025-09,1/9/2025,21,13,0,8,0,0,0,8,0,0,0,61.9
ATT-003503,EMP-0191,2025-09,1/9/2025,21,21,0,0,0,0,0,0,1,0,0,100
ATT-003504,EMP-0193,2025-09,1/9/2025,21,21,0,0,0,0,0,0,1,1,0,100
ATT-003505,EMP-0194,2025-09,1/9/2025,21,20,1,0,0,0,0,0,0,0,0,95.24
ATT-003506,EMP-0195,2025-09,1/9/2025,21,20,0,0,1,0,0,1,3,0,0,95.24
ATT-003507,EMP-0196,2025-09,1/9/2025,21,21,0,0,0,0,0,0,0,0,13.5,100
ATT-003508,EMP-0197,2025-09,1/9/2025,21,18,0,3,0,0,0,3,0,0,22.5,85.71
ATT-003509,EMP-0198,2025-09,1/9/2025,21,21,0,0,0,0,0,0,0,0,0,100
ATT-003510,EMP-0199,2025-09,1/9/2025,21,21,0,0,0,0,0,0,5,0,0,100
ATT-003511,EMP-0200,2025-09,1/9/2025,21,20,1,0,0,0,0,0,0,0,0,95.24
ATT-003512,EMP-0201,2025-09,1/9/2025,21,21,0,0,0,0,0,0,1,0,0,100
ATT-003513,EMP-0202,2025-09,1/9/2025,21,20,0,0,1,0,0,1,0,0,19,95.24
ATT-003514,EMP-0203,2025-09,1/9/2025,21,21,0,0,0,0,0,0,0,2,20.5,100
ATT-003515,EMP-0205,2025-09,1/9/2025,21,21,0,0,0,0,0,0,3,4,0,100
ATT-003516,EMP-0207,2025-09,1/9/2025,21,19,0,0,2,0,0,2,6,0,24.5,90.48
ATT-003517,EMP-0208,2025-09,1/9/2025,21,21,0,0,0,0,0,0,0,0,0,100
ATT-003518,EMP-0209,2025-09,1/9/2025,21,21,0,0,0,0,0,0,0,0,26,100
ATT-003519,EMP-0210,2025-09,1/9/2025,21,14,0,7,0,0,0,7,0,0,0,66.67
ATT-003520,EMP-0211,2025-09,1/9/2025,21,21,0,0,0,0,0,0,0,0,0,100
ATT-003521,EMP-0212,2025-09,1/9/2025,21,21,0,0,0,0,0,0,3,0,0,100
ATT-003522,EMP-0213,2025-09,1/9/2025,21,19,0,0,2,0,0,2,3,0,3,90.48
ATT-003523,EMP-0214,2025-09,1/9/2025,21,12,0,9,0,0,0,9,3,0,0,57.14
ATT-003524,EMP-0215,2025-09,1/9/2025,21,18,0,0,0,3,0,3,0,3,0,85.71
ATT-003525,EMP-0216,2025-09,1/9/2025,21,21,0,0,0,0,0,0,4,1,0,100
ATT-003526,EMP-0217,2025-09,1/9/2025,21,21,0,0,0,0,0,0,0,0,0,100
ATT-003527,EMP-0218,2025-09,1/9/2025,21,21,0,0,0,0,0,0,4,4,0,100
ATT-003528,EMP-0219,2025-09,1/9/2025,21,14,0,7,0,0,0,7,0,0,20,66.67
ATT-003529,EMP-0220,2025-09,1/9/2025,21,21,0,0,0,0,0,0,0,0,17.5,100
ATT-003530,EMP-0221,2025-09,1/9/2025,21,19,0,2,0,0,0,2,0,2,0,90.48
ATT-003531,EMP-0222,2025-09,1/9/2025,21,21,0,0,0,0,0,0,0,4,0,100
ATT-003532,EMP-0223,2025-09,1/9/2025,21,19,0,0,1,0,1,2,0,0,0,90.48
ATT-003533,EMP-0225,2025-09,1/9/2025,21,21,0,0,0,0,0,0,0,0,11,100
ATT-003534,EMP-0226,2025-09,1/9/2025,21,21,0,0,0,0,0,0,4,0,0,100
ATT-003535,EMP-0227,2025-09,1/9/2025,21,18,0,0,3,0,0,3,3,0,7.5,85.71
ATT-003536,EMP-0228,2025-09,1/9/2025,21,12,0,9,0,0,0,9,6,0,0,57.14
ATT-003537,EMP-0229,2025-09,1/9/2025,21,21,0,0,0,0,0,0,4,0,7,100
ATT-003538,EMP-0230,2025-09,1/9/2025,21,21,0,0,0,0,0,0,0,0,0,100
ATT-003539,EMP-0231,2025-09,1/9/2025,21,19,0,0,0,0,2,2,5,0,0,90.48
ATT-003540,EMP-0232,2025-09,1/9/2025,21,17,0,4,0,0,0,4,0,0,0,80.95
ATT-003541,EMP-0236,2025-09,1/9/2025,21,21,0,0,0,0,0,0,1,0,19,100
ATT-003542,EMP-0237,2025-09,1/9/2025,21,19,2,0,0,0,0,0,0,0,22,90.48
ATT-003543,EMP-0238,2025-09,1/9/2025,21,17,0,0,0,4,0,4,0,0,25.5,80.95
ATT-003544,EMP-0239,2025-09,1/9/2025,21,21,0,0,0,0,0,0,0,2,21.5,100
ATT-003545,EMP-0240,2025-09,1/9/2025,21,18,0,0,0,0,3,3,0,0,25,85.71
ATT-003546,EMP-0241,2025-09,1/9/2025,21,21,0,0,0,0,0,0,0,3,18,100
ATT-003547,EMP-0242,2025-09,1/9/2025,21,20,0,0,0,0,1,1,0,1,0,95.24
ATT-003548,EMP-0243,2025-09,1/9/2025,21,11,0,10,0,0,0,10,2,1,10,52.38
ATT-003549,EMP-0244,2025-09,1/9/2025,21,18,0,0,0,0,3,3,0,0,9.5,85.71
ATT-003550,EMP-0245,2025-09,1/9/2025,21,14,0,7,0,0,0,7,0,0,13.5,66.67
ATT-003551,EMP-0246,2025-09,1/9/2025,21,17,0,4,0,0,0,4,6,0,4,80.95
ATT-003552,EMP-0247,2025-09,1/9/2025,21,21,0,0,0,0,0,0,1,3,22.5,100
ATT-003553,EMP-0248,2025-09,1/9/2025,21,11,0,10,0,0,0,10,0,0,0,52.38
ATT-003554,EMP-0249,2025-09,1/9/2025,21,21,0,0,0,0,0,0,0,0,0,100
ATT-003555,EMP-0250,2025-09,1/9/2025,21,19,2,0,0,0,0,0,6,0,0,90.48
ATT-003556,EMP-0251,2025-09,1/9/2025,21,21,0,0,0,0,0,0,3,0,15.5,100
ATT-003557,EMP-0252,2025-09,1/9/2025,21,21,0,0,0,0,0,0,4,0,0,100
ATT-003558,EMP-0253,2025-09,1/9/2025,21,19,2,0,0,0,0,0,5,0,0,90.48
ATT-003559,EMP-0254,2025-09,1/9/2025,21,21,0,0,0,0,0,0,0,0,6,100
ATT-003560,EMP-0255,2025-09,1/9/2025,21,12,0,9,0,0,0,9,0,0,6,57.14
ATT-003561,EMP-0256,2025-09,1/9/2025,21,15,0,6,0,0,0,6,0,1,0,71.43
ATT-003562,EMP-0257,2025-09,1/9/2025,21,21,0,0,0,0,0,0,0,0,20.5,100
ATT-003563,EMP-0258,2025-09,1/9/2025,21,21,0,0,0,0,0,0,0,0,19.5,100
ATT-003564,EMP-0260,2025-09,1/9/2025,21,21,0,0,0,0,0,0,4,0,0,100
ATT-003565,EMP-0261,2025-09,1/9/2025,21,21,0,0,0,0,0,0,0,0,4,100
ATT-003566,EMP-0262,2025-09,1/9/2025,21,21,0,0,0,0,0,0,0,0,0,100
ATT-003567,EMP-0263,2025-09,1/9/2025,21,16,0,3,0,0,2,5,4,1,0,76.19
ATT-003568,EMP-0264,2025-09,1/9/2025,21,21,0,0,0,0,0,0,0,0,22,100
ATT-003569,EMP-0265,2025-09,1/9/2025,21,21,0,0,0,0,0,0,3,0,6.5,100
ATT-003570,EMP-0266,2025-09,1/9/2025,21,21,0,0,0,0,0,0,0,0,0,100
ATT-003571,EMP-0267,2025-09,1/9/2025,21,18,1,0,2,0,0,2,0,4,0,85.71
ATT-003572,EMP-0268,2025-09,1/9/2025,21,18,0,3,0,0,0,3,0,0,22.5,85.71
ATT-003573,EMP-0269,2025-09,1/9/2025,21,21,0,0,0,0,0,0,0,0,0,100
ATT-003574,EMP-0270,2025-09,1/9/2025,21,21,0,0,0,0,0,0,1,0,0,100
ATT-003575,EMP-0272,2025-09,1/9/2025,21,11,2,8,0,0,0,8,0,0,10.5,52.38
ATT-003576,EMP-0273,2025-09,1/9/2025,21,21,0,0,0,0,0,0,6,0,0,100
ATT-003577,EMP-0274,2025-09,1/9/2025,21,11,0,10,0,0,0,10,0,0,0,52.38
ATT-003578,EMP-0275,2025-09,1/9/2025,21,21,0,0,0,0,0,0,0,0,19,100
ATT-003579,EMP-0277,2025-09,1/9/2025,21,21,0,0,0,0,0,0,0,3,0,100
ATT-003580,EMP-0278,2025-09,1/9/2025,21,19,1,1,0,0,0,1,0,0,0,90.48
ATT-003581,EMP-0279,2025-09,1/9/2025,21,21,0,0,0,0,0,0,0,0,21,100
ATT-003582,EMP-0280,2025-09,1/9/2025,21,18,0,0,3,0,0,3,0,0,0,85.71
ATT-003583,EMP-0281,2025-09,1/9/2025,21,21,0,0,0,0,0,0,0,0,0,100
ATT-003584,EMP-0282,2025-09,1/9/2025,21,11,0,10,0,0,0,10,0,0,0,52.38
ATT-003585,EMP-0283,2025-09,1/9/2025,21,21,0,0,0,0,0,0,0,1,0,100
ATT-003586,EMP-0286,2025-09,1/9/2025,21,21,0,0,0,0,0,0,4,0,2.5,100
ATT-003587,EMP-0287,2025-09,1/9/2025,21,21,0,0,0,0,0,0,0,0,3,100
ATT-003588,EMP-0288,2025-09,1/9/2025,21,21,0,0,0,0,0,0,0,0,9.5,100
ATT-003589,EMP-0289,2025-09,1/9/2025,21,20,1,0,0,0,0,0,6,0,23,95.24
ATT-003590,EMP-0290,2025-09,1/9/2025,21,21,0,0,0,0,0,0,0,2,21,100
ATT-003591,EMP-0292,2025-09,1/9/2025,21,20,1,0,0,0,0,0,3,1,26,95.24
ATT-003592,EMP-0293,2025-09,1/9/2025,21,21,0,0,0,0,0,0,0,0,0,100
ATT-003593,EMP-0294,2025-09,1/9/2025,21,19,0,2,0,0,0,2,0,0,22,90.48
ATT-003594,EMP-0295,2025-09,1/9/2025,21,20,0,0,0,1,0,1,0,0,22,95.24
ATT-003595,EMP-0296,2025-09,1/9/2025,21,21,0,0,0,0,0,0,3,0,0,100
ATT-003596,EMP-0297,2025-09,1/9/2025,21,21,0,0,0,0,0,0,6,0,0,100
ATT-003597,EMP-0300,2025-09,1/9/2025,21,20,0,0,0,1,0,1,0,0,0,95.24
ATT-003598,EMP-0301,2025-09,1/9/2025,21,21,0,0,0,0,0,0,0,0,23.5,100
ATT-003599,EMP-0303,2025-09,1/9/2025,21,19,0,2,0,0,0,2,0,0,0,90.48
ATT-003600,EMP-0304,2025-09,1/9/2025,21,21,0,0,0,0,0,0,0,0,0,100
ATT-003601,EMP-0305,2025-09,1/9/2025,21,21,0,0,0,0,0,0,0,0,0,100
ATT-003602,EMP-0306,2025-09,1/9/2025,21,21,0,0,0,0,0,0,0,0,0,100
ATT-003603,EMP-0307,2025-09,1/9/2025,21,21,0,0,0,0,0,0,0,0,0,100
ATT-003604,EMP-0308,2025-09,1/9/2025,21,21,0,0,0,0,0,0,0,0,0,100
ATT-003605,EMP-0309,2025-09,1/9/2025,21,21,0,0,0,0,0,0,0,0,0,100
ATT-003606,EMP-0310,2025-09,1/9/2025,21,21,0,0,0,0,0,0,0,4,0,100
ATT-003607,EMP-0311,2025-09,1/9/2025,21,21,0,0,0,0,0,0,4,0,16.5,100
ATT-003608,EMP-0312,2025-09,1/9/2025,21,21,0,0,0,0,0,0,0,3,0,100
ATT-003609,EMP-0313,2025-09,1/9/2025,21,18,0,0,0,0,3,3,0,4,13,85.71
ATT-003610,EMP-0314,2025-09,1/9/2025,21,20,0,0,1,0,0,1,2,0,0,95.24
ATT-003611,EMP-0315,2025-09,1/9/2025,21,21,0,0,0,0,0,0,0,0,0,100
ATT-003612,EMP-0316,2025-09,1/9/2025,21,21,0,0,0,0,0,0,0,0,0,100
ATT-003613,EMP-0318,2025-09,1/9/2025,21,11,0,10,0,0,0,10,0,0,0,52.38
ATT-003614,EMP-0320,2025-09,1/9/2025,21,21,0,0,0,0,0,0,0,0,5.5,100
ATT-003615,EMP-0321,2025-09,1/9/2025,21,21,0,0,0,0,0,0,3,1,0,100
ATT-003616,EMP-0322,2025-09,1/9/2025,21,18,0,0,0,0,3,3,6,0,0,85.71
ATT-003617,EMP-0324,2025-09,1/9/2025,21,21,0,0,0,0,0,0,0,0,2.5,100
ATT-003618,EMP-0325,2025-09,1/9/2025,21,21,0,0,0,0,0,0,4,0,0,100
ATT-003619,EMP-0326,2025-09,1/9/2025,21,13,0,8,0,0,0,8,0,0,13.5,61.9
ATT-003620,EMP-0327,2025-09,1/9/2025,21,21,0,0,0,0,0,0,0,0,16.5,100
ATT-003621,EMP-0328,2025-09,1/9/2025,21,21,0,0,0,0,0,0,2,0,0,100
ATT-003622,EMP-0329,2025-09,1/9/2025,21,21,0,0,0,0,0,0,0,1,8,100
ATT-003623,EMP-0331,2025-09,1/9/2025,21,21,0,0,0,0,0,0,0,0,4,100
ATT-003624,EMP-0332,2025-09,1/9/2025,21,20,0,1,0,0,0,1,0,0,17.5,95.24
ATT-003625,EMP-0333,2025-09,1/9/2025,21,21,0,0,0,0,0,0,0,0,12,100
ATT-003626,EMP-0334,2025-09,1/9/2025,21,20,0,1,0,0,0,1,1,0,19,95.24
ATT-003627,EMP-0335,2025-09,1/9/2025,21,20,0,1,0,0,0,1,0,0,0,95.24
ATT-003628,EMP-0336,2025-09,1/9/2025,21,18,0,0,3,0,0,3,0,0,21,85.71
ATT-003629,EMP-0337,2025-09,1/9/2025,21,21,0,0,0,0,0,0,4,0,19.5,100
ATT-003630,EMP-0338,2025-09,1/9/2025,21,19,0,0,2,0,0,2,0,0,0,90.48
ATT-003631,EMP-0339,2025-09,1/9/2025,21,17,0,0,0,4,0,4,0,0,0,80.95
ATT-003632,EMP-0340,2025-09,1/9/2025,21,21,0,0,0,0,0,0,4,0,17.5,100
ATT-003633,EMP-0341,2025-09,1/9/2025,21,21,0,0,0,0,0,0,0,0,0,100
ATT-003634,EMP-0342,2025-09,1/9/2025,21,21,0,0,0,0,0,0,0,0,4,100
ATT-003635,EMP-0343,2025-09,1/9/2025,21,21,0,0,0,0,0,0,2,0,2.5,100
ATT-003636,EMP-0344,2025-09,1/9/2025,21,21,0,0,0,0,0,0,0,0,0,100
ATT-003637,EMP-0347,2025-09,1/9/2025,21,21,0,0,0,0,0,0,0,0,18,100
ATT-003638,EMP-0349,2025-09,1/9/2025,21,21,0,0,0,0,0,0,0,0,12.5,100
ATT-003639,EMP-0350,2025-09,1/9/2025,21,19,0,0,2,0,0,2,5,2,0,90.48
ATT-003640,EMP-0352,2025-09,1/9/2025,21,20,0,0,1,0,0,1,0,0,0,95.24
ATT-003641,EMP-0353,2025-09,1/9/2025,21,21,0,0,0,0,0,0,0,4,0,100
ATT-003642,EMP-0354,2025-09,1/9/2025,21,21,0,0,0,0,0,0,0,0,0,100
ATT-003643,EMP-0355,2025-09,1/9/2025,21,19,2,0,0,0,0,0,0,0,5,90.48
ATT-003644,EMP-0356,2025-09,1/9/2025,21,21,0,0,0,0,0,0,0,0,0,100
ATT-003645,EMP-0357,2025-09,1/9/2025,21,21,0,0,0,0,0,0,0,0,0,100
ATT-003646,EMP-0358,2025-09,1/9/2025,21,21,0,0,0,0,0,0,2,0,17,100
ATT-003647,EMP-0359,2025-09,1/9/2025,21,20,0,0,0,1,0,1,0,0,0,95.24
ATT-003648,EMP-0360,2025-09,1/9/2025,21,21,0,0,0,0,0,0,0,0,18,100
ATT-003649,EMP-0361,2025-09,1/9/2025,21,21,0,0,0,0,0,0,0,0,0,100
ATT-003650,EMP-0362,2025-09,1/9/2025,21,20,0,0,1,0,0,1,3,0,0,95.24
ATT-003651,EMP-0363,2025-09,1/9/2025,21,21,0,0,0,0,0,0,3,0,0,100
ATT-003652,EMP-0364,2025-09,1/9/2025,21,21,0,0,0,0,0,0,0,0,0,100
ATT-003653,EMP-0366,2025-09,1/9/2025,21,20,1,0,0,0,0,0,0,3,0,95.24
ATT-003654,EMP-0368,2025-09,1/9/2025,21,14,0,4,3,0,0,7,0,0,0,66.67
ATT-003655,EMP-0369,2025-09,1/9/2025,21,20,0,0,1,0,0,1,0,0,0,95.24
ATT-003656,EMP-0370,2025-09,1/9/2025,21,21,0,0,0,0,0,0,4,0,0,100
ATT-003657,EMP-0371,2025-09,1/9/2025,21,21,0,0,0,0,0,0,0,0,4.5,100
ATT-003658,EMP-0372,2025-09,1/9/2025,21,21,0,0,0,0,0,0,0,0,21.5,100
ATT-003659,EMP-0373,2025-09,1/9/2025,21,13,0,5,3,0,0,8,0,0,0,61.9
